origin,id,name,year_established,country,url,logo_image,create_dt,update_dt
CoinGecko,1,Binance,2017,Cayman Islands,https://www.binance.com/,https://coin-images.coingecko.com/markets/images/52/small/binance.jpg?1706864274,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,2,Bitget,2018,Seychelles,https://www.bitget.com/,https://coin-images.coingecko.com/markets/images/540/small/2023-07-25_21.47.43.jpg?1706864507,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,3,OKX,2017,Seychelles,https://www.okx.com,https://coin-images.coingecko.com/markets/images/96/small/WeChat_Image_20220117220452.png?1706864283,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,4,Coinbase Exchange,2012,United States,https://www.coinbase.com/,https://coin-images.coingecko.com/markets/images/23/small/Coinbase_Coin_Primary.png?1706864258,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,5,Bybit,2018,British Virgin Islands,https://www.bybit.com,https://coin-images.coingecko.com/markets/images/698/small/bybit_spot.png?1706864649,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,6,Crypto.com Exchange,2019,Malta,https://crypto.com/exchange,https://coin-images.coingecko.com/markets/images/589/small/h2oMjPp6_400x400.jpg?1706864542,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,7,Kraken,2011,United States,https://www.kraken.com/,https://coin-images.coingecko.com/markets/images/29/small/kraken.jpg?1706864265,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,8,Binance US,2019,United States,https://www.binance.us/,https://coin-images.coingecko.com/markets/images/469/small/Binance.png?1706864454,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,9,HashKey Global,2018,Bermuda,https://global.hashkey.com/,https://coin-images.coingecko.com/markets/images/1582/small/20240422-181043.jpg?1715067065,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,10,Gate.io,2013,Panama,https://www.gate.io/,https://coin-images.coingecko.com/markets/images/60/small/gate_io_logo1.jpg?1706864280,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,11,MEXC,2018,Seychelles,https://www.mexc.com/,https://coin-images.coingecko.com/markets/images/409/small/MEXC_logo_square.jpeg?1706864416,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,12,HTX,2013,Seychelles,https://www.huobi.com,https://coin-images.coingecko.com/markets/images/25/small/htx.png?1721712842,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,13,CoinW,2017,United Arab Emirates,https://www.coinw.com/,https://coin-images.coingecko.com/markets/images/1172/small/coinw_new_logo.png?1713879109,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,14,WhiteBIT,2018,Lithuania,https://whitebit.com,https://coin-images.coingecko.com/markets/images/418/small/800_800.jpg?1706864419,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,15,KuCoin,2017,Seychelles,https://www.kucoin.com/,https://coin-images.coingecko.com/markets/images/61/small/kucoin.png?1706864282,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,16,BingX,2018,British Virgin Islands,https://bingx.com/,https://coin-images.coingecko.com/markets/images/812/small/YtFwQwJr_400x400.jpg?1706864837,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,17,Bitfinex,2012,British Virgin Islands,https://www.bitfinex.com,https://coin-images.coingecko.com/markets/images/4/small/BItfinex.png?1706864245,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,18,Gemini,2014,United States,https://www.gemini.com/,https://coin-images.coingecko.com/markets/images/50/small/gemini.png?1706864273,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,19,Backpack Exchange ,2023,British Virgin Islands,https://backpack.exchange/,https://coin-images.coingecko.com/markets/images/1387/small/backpack.jpeg?1708663541,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,20,Luno,2013,Singapore,https://www.luno.com,https://coin-images.coingecko.com/markets/images/33/small/RGB_LUNO_SYMBOL_NAVY_BLUE_1.png?1706864266,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,21,WOO X,2019,Seychelles,https://woox.io/,https://coin-images.coingecko.com/markets/images/683/small/woo.png?1706864629,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,22,CoinDCX,2018,Singapore,https://www.coindcx.com,https://coin-images.coingecko.com/markets/images/520/small/coindcx.png?1706864493,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,23,Arkham,2024,Dominican Republic,https://arkm.com/,https://coin-images.coingecko.com/markets/images/11766/small/Arkham_Exchange_Logo_CG.png?1732767526,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,24,LBank,2015,British Virgin Islands,https://www.lbank.com,https://coin-images.coingecko.com/markets/images/118/small/LBank_logo.png?1706864296,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,25,WEEX,2018,Singapore,http://www.weex.com/,https://coin-images.coingecko.com/markets/images/1398/small/weex.png?1730946490,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,26,DigiFinex,2018,Seychelles,https://www.digifinex.com/,https://coin-images.coingecko.com/markets/images/225/small/DF_logo.png?1706864334,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,27,Upbit,2017,South Korea,https://upbit.com,https://coin-images.coingecko.com/markets/images/117/small/upbit.png?1706864294,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,28,BitMart,2017,Cayman Islands,https://www.bitmart.com/en,https://coin-images.coingecko.com/markets/images/239/small/Bitmart.png?1706864341,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,29,P2B,2018,Lithuania,https://p2pb2b.com/,https://coin-images.coingecko.com/markets/images/251/small/ow0xng56_400x400.jpeg?1706864347,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,30,Toobit,2022,Cayman Islands,https://www.toobit.com/,https://coin-images.coingecko.com/markets/images/1139/small/Toobit_logo400X400.png?1706865157,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,31,BVOX,2018,British Virgin Islands,https://www.bvox.com/,https://coin-images.coingecko.com/markets/images/1253/small/BVOX_new_logo%E5%A4%A7%E5%9C%86%E8%A7%92.png?1729029943,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,32,Ourbit,2020,British Virgin Islands,https://www.ourbit.com/,https://coin-images.coingecko.com/markets/images/11731/small/IMG_2072.jpeg?1728612371,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,33,Bitunix,2021,Saint Vincent and the Grenadines,https://www.bitunix.com/,https://coin-images.coingecko.com/markets/images/1185/small/APP_icon_1024.png?1706865197,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,34,Coinstore,2020,Singapore,https://www.coinstore.com/#/,https://coin-images.coingecko.com/markets/images/747/small/coinstore.jpeg?1706864780,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,35,BigONE,2017,Seychelles,https://bigone.com,https://coin-images.coingecko.com/markets/images/100/small/qcFFufEY_400x400.jpg?1706864287,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,36,Pionex,2019,British Virgin Islands,https://www.pionex.com,https://coin-images.coingecko.com/markets/images/1026/small/pionex.png?1706865056,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,37,Bitrue,2018,Seychelles,https://www.bitrue.com/,https://coin-images.coingecko.com/markets/images/254/small/unnamed_%281%29.png?1706864350,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,38,CoinEx,2017,Samoa,https://www.coinex.com/,https://coin-images.coingecko.com/markets/images/135/small/coinex.jpg?1706864305,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,39,BTSE,2018,British Virgin Islands,https://www.btse.com/,https://coin-images.coingecko.com/markets/images/464/small/BTSE.jpg?1706864449,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,40,Fastex,2022,Lithuania,https://exchange.fastex.com/,https://coin-images.coingecko.com/markets/images/1091/small/fastex.png?1706865112,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,41,Dex-Trade,2019,Belize,https://dex-trade.com/,https://coin-images.coingecko.com/markets/images/380/small/Dex-Trade.png?1706864395,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,42,LATOKEN,2017,Cayman Islands,https://latoken.com/,https://coin-images.coingecko.com/markets/images/124/small/latoken.png?1706864301,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,43,Bitstamp,2011,Luxembourg,https://links.bitstamp.net/c/2223866/1100037/14006,https://coin-images.coingecko.com/markets/images/9/small/bitstamp.jpg?1706864251,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,44,Tokenize,2018,Singapore,https://tokenize.exchange/,https://coin-images.coingecko.com/markets/images/383/small/tokenize-exchange.png?1706864398,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,45,HashKey Exchange,2018,Hong Kong,https://www.hashkey.com/,https://coin-images.coingecko.com/markets/images/1206/small/hashkey_2.png?1706869603,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,46,EXMO,2014,United Kingdom,https://exmo.com/,https://coin-images.coingecko.com/markets/images/59/small/tt_ava.jpg?1706864278,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,47,Bitkub,2018,Thailand,https://www.bitkub.com,https://coin-images.coingecko.com/markets/images/249/small/bitkub.png?1706864345,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,48,bitcastle,2019,Lithuania,https://bitcastle.io/en,https://coin-images.coingecko.com/markets/images/1341/small/bitcastle_logo.png?1706865343,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,49,Indodax,2014,Indonesia,https://indodax.com,https://coin-images.coingecko.com/markets/images/3/small/logogram-Indodax-new-_JPG_format.jpg?1706864243,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,50,BitoPro,2018,Taiwan,https://www.bitopro.com/,https://coin-images.coingecko.com/markets/images/358/small/bitopro_coingecko_250x250_%281%29.png?1706864386,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,51,Deribit Spot,2016,Panama,https://www.deribit.com/,https://coin-images.coingecko.com/markets/images/1144/small/deribit.jpeg?1706865161,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,52,Bitso,2014,Gibraltar,https://bitso.com,https://coin-images.coingecko.com/markets/images/8/small/Bitso-icon-dark.png?1706864249,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,53,Bitcointry,2023,Turkey,https://bitcointry.com,https://coin-images.coingecko.com/markets/images/1231/small/symbol.png?1737626816,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,54,XT.COM,2018,Seychelles,https://www.xt.com/,https://coin-images.coingecko.com/markets/images/404/small/20240701-155217.jpeg?1719895821,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,55,Bithumb,2014,South Korea,https://www.bithumb.com/,https://coin-images.coingecko.com/markets/images/6/small/bithumb_BI.png?1706864248,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,56,Tapbit,2019,United States,https://www.tapbit.com/,https://coin-images.coingecko.com/markets/images/1374/small/Tapbit-Logo.png?1706865388,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,57,Hibt,2021,Canada,https://hibt.com/,https://coin-images.coingecko.com/markets/images/11765/small/1000125652.jpg?1732085736,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,58,Biconomy.com,2019,British Virgin Islands,https://www.biconomy.com/en,https://coin-images.coingecko.com/markets/images/633/small/logo_B._200x200.png?1723787144,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,59,Deepcoin,2018,Seychelles,https://www.deepcoin.com/,https://coin-images.coingecko.com/markets/images/1005/small/deepcoin.jpeg?1706864992,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,60,Bitvavo,2018,Netherlands,https://bitvavo.com/en,https://coin-images.coingecko.com/markets/images/714/small/bitvavo-mark-square-black.png?1706864670,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,61,QMall,2021,Lithuania,https://qmall.io/,https://coin-images.coingecko.com/markets/images/1108/small/qmall.jpeg?1706865129,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,62,bitFlyer,2014,Japan,https://bitflyer.com/en-eu/,https://coin-images.coingecko.com/markets/images/5/small/bitFlyer-logo.png?1706864247,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,63,Phemex,2019,Singapore,https://phemex.com/,https://coin-images.coingecko.com/markets/images/564/small/phemex_logo.png?1706864519,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,64,Slex,2023,Costa Rica,https://slex.io/,https://coin-images.coingecko.com/markets/images/1527/small/slex_200x200_2.png?1711335245,2025-03-18 15:14:20,2025-03-18 15:14:20
CoinGecko,65,Bitbank,2016,Japan,https://bitbank.cc/,https://coin-images.coingecko.com/markets/images/122/small/bitbank.jpg?1706864298,2025-03-18 15:14:20,2025-03-18 15:14:20
